year,selling_price,km_driven,fuel,seller_type,transmission,owner,Car_Company,Model_Name
2016,375000,23000,Petrol,Dealer,Manual,Second Owner,Maruti,Wagon R VXI
2007,275000,10211,Petrol,Individual,Manual,First Owner,Maruti,Zen Estilo LXI BSIII
2015,350000,120000,Diesel,Individual,Manual,First Owner,Maruti,Celerio ZDi
2017,409999,35000,Petrol,Individual,Manual,First Owner,Maruti,Celerio ZXI
2017,800000,15000,Petrol,Individual,Manual,First Owner,Maruti,Swift Dzire ZXI Plus
2014,450000,260000,Diesel,Individual,Manual,Second Owner,Maruti,Swift Dzire VDI
2002,120000,60000,Petrol,Individual,Manual,Third Owner,Maruti,Alto VXi
2013,100000,80000,Petrol,Individual,Manual,First Owner,Maruti,800 AC
2015,265000,32933,Petrol,Dealer,Manual,First Owner,Maruti,Alto 800 LXI
2008,175000,54551,Petrol,Dealer,Manual,First Owner,Maruti,Wagon R LXI
2014,250999,57112,Petrol,Dealer,Manual,First Owner,Maruti,Omni 8 Seater BSIV
2019,650000,5000,Diesel,Individual,Manual,First Owner,Maruti,Swift Dzire LDI
2019,650000,5000,Diesel,Individual,Manual,First Owner,Maruti,Swift Dzire LDI
2013,245000,64111,CNG,Dealer,Manual,First Owner,Maruti,Alto 800 LXI CNG
2011,221000,78892,Petrol,Dealer,Manual,First Owner,Maruti,Ritz LXi
2012,290000,80000,Petrol,Dealer,Manual,First Owner,Maruti,Wagon R VXI
2017,525000,39000,Petrol,Dealer,Manual,First Owner,Maruti,Swift VXi BSIV
2015,763000,64441,Diesel,Dealer,Manual,First Owner,Maruti,Ertiga VDI
2016,701000,79991,Diesel,Dealer,Manual,First Owner,Maruti,Ciaz VDi Plus SHVS
2018,520000,50000,Petrol,Individual,Automatic,First Owner,Maruti,Baleno Delta Automatic
2017,680000,46000,Petrol,Individual,Manual,First Owner,Maruti,Ciaz 1.4 Zeta
2012,425000,40000,Diesel,Individual,Manual,First Owner,Maruti,Swift VDI
2014,450000,70000,Diesel,Individual,Manual,Second Owner,Maruti,Swift Dzire LDI
2004,40000,69111,Petrol,Individual,Manual,Third Owner,Maruti,800 AC
2007,80000,120000,Petrol,Individual,Manual,First Owner,Maruti,800 AC
2019,210000,20000,Petrol,Individual,Manual,First Owner,Maruti,Alto 800 LXI
2016,800000,70000,Diesel,Individual,Manual,Second Owner,Maruti,Ertiga SHVS VDI
1998,40000,40000,Petrol,Individual,Manual,Fourth & Above Owner,Maruti,800 Std
2005,100000,30000,Petrol,Individual,Manual,First Owner,Maruti,800 AC BSIII
2011,320000,100000,Diesel,Individual,Manual,First Owner,Maruti,SX4 VDI
2007,60000,70000,Petrol,Individual,Manual,First Owner,Maruti,800 AC
2004,79000,80000,Petrol,Individual,Manual,First Owner,Maruti,Zen VXi - BS III
2005,125000,34000,Petrol,Dealer,Manual,First Owner,Maruti,Zen LXi - BS III
2001,70000,117000,Petrol,Individual,Manual,Second Owner,Maruti,Wagon R LXI
2020,619000,1500,Petrol,Individual,Manual,First Owner,Maruti,Swift VXI
2017,420000,19890,Petrol,Dealer,Automatic,First Owner,Maruti,Wagon R VXI AMT
2016,399000,20194,Petrol,Dealer,Manual,First Owner,Maruti,Celerio VXI
2015,270000,59258,Petrol,Dealer,Manual,First Owner,Maruti,Alto K10 VXI
2014,225000,35000,Petrol,Individual,Manual,First Owner,Maruti,800 AC
2016,300000,25000,Petrol,Individual,Manual,First Owner,Maruti,Alto 800 LXI
2018,675000,50000,Diesel,Individual,Automatic,First Owner,Maruti,Swift Dzire AMT VDI
2010,170000,70000,Petrol,Individual,Manual,First Owner,Maruti,Wagon R VXI Minor
2015,600000,60000,Diesel,Individual,Manual,Second Owner,Maruti,Ertiga VDI
2014,260000,38000,Petrol,Individual,Manual,Second Owner,Maruti,Wagon R VXI BS IV
2014,190000,90000,Petrol,Individual,Manual,Second Owner,Maruti,Alto 800 LXI
2008,90000,70000,Petrol,Individual,Manual,Third Owner,Maruti,800 AC
2007,100000,52000,Petrol,Individual,Manual,Second Owner,Maruti,Alto LX
2017,290000,110000,Petrol,Individual,Manual,Second Owner,Maruti,Wagon R VXI Optional
2016,520000,41000,Diesel,Individual,Manual,First Owner,Maruti,Swift ZDi BSIV
2015,310000,30000,Petrol,Individual,Manual,Second Owner,Maruti,Alto 800 LXI
2015,550000,30000,Petrol,Individual,Manual,First Owner,Maruti,Baleno Alpha 1.2
1992,50000,100000,Petrol,Individual,Manual,Fourth & Above Owner,Maruti,800 AC BSII
2017,700000,50000,Diesel,Individual,Manual,Second Owner,Maruti,Vitara Brezza VDi Option
2012,700000,110000,Diesel,Individual,Manual,Second Owner,Maruti,Ertiga VDI
2017,700000,50000,Diesel,Individual,Manual,Second Owner,Maruti,Vitara Brezza VDi Option
2015,550000,90658,Diesel,Dealer,Manual,First Owner,Maruti,Ciaz VDi
2018,270000,20000,Petrol,Individual,Manual,First Owner,Maruti,Eeco 7 Seater Standard BSIV
2007,80000,60000,Petrol,Individual,Manual,Third Owner,Maruti,Wagon R VXI Minor
2007,73000,80000,Petrol,Individual,Manual,Second Owner,Maruti,Swift 1.3 LXI
2016,750000,6000,Petrol,Dealer,Manual,First Owner,Maruti,Ciaz ZXi Plus
2018,690000,11174,Petrol,Dealer,Manual,First Owner,Maruti,Baleno Alpha 1.2
2007,73000,80000,Petrol,Individual,Manual,Second Owner,Maruti,Swift 1.3 LXI
2017,690000,41000,Diesel,Individual,Manual,First Owner,Maruti,S-Cross Sigma DDiS 200 SH
2016,330000,72500,Petrol,Dealer,Manual,First Owner,Maruti,Eeco Smiles 5 Seater AC
2013,280000,76600,Petrol,Dealer,Manual,First Owner,Maruti,Eeco Smiles 5 Seater AC
2014,470000,40000,Petrol,Individual,Manual,First Owner,Maruti,Swift ZXI
2013,250000,70000,Petrol,Individual,Manual,Second Owner,Maruti,Wagon R LX Minor
2010,229999,120000,Diesel,Individual,Manual,Second Owner,Maruti,Swift Vdi BSIII
2018,425000,15000,Petrol,Individual,Manual,First Owner,Maruti,Wagon R VXI BS IV
1999,45000,50000,Petrol,Individual,Manual,Third Owner,Maruti,800 Std
2007,479000,145000,Petrol,Individual,Manual,Third Owner,Maruti,Grand Vitara MT
2016,620000,35000,Petrol,Individual,Manual,First Owner,Maruti,Swift Dzire ZXI
2015,260000,40000,Petrol,Individual,Manual,First Owner,Maruti,Wagon R VXI Optional
2010,120000,90000,LPG,Individual,Manual,Second Owner,Maruti,Wagon R Duo Lxi
2019,190000,5000,Petrol,Individual,Manual,First Owner,Maruti,Alto 800 LXI
2019,500000,15000,Petrol,Individual,Manual,First Owner,Maruti,Ignis 1.2 Delta BSIV
2020,210000,40000,Petrol,Individual,Manual,First Owner,Maruti,Alto 800 VXI
2012,210000,15000,Petrol,Individual,Manual,First Owner,Maruti,Alto 800 LXI Airbag
2009,150000,40000,Petrol,Individual,Manual,First Owner,Maruti,Alto LXi
2016,380000,20000,Petrol,Individual,Manual,First Owner,Maruti,Celerio VXI
2019,600000,5000,Petrol,Individual,Manual,First Owner,Maruti,Baleno Delta 1.2
2016,490000,27000,Petrol,Individual,Manual,First Owner,Maruti,Swift VXI Deca
2018,545000,38000,Diesel,Individual,Manual,Second Owner,Maruti,Swift Dzire LDI
2015,250000,25000,Petrol,Individual,Manual,First Owner,Maruti,Wagon R VXI BS IV
2007,100000,100000,Petrol,Individual,Manual,First Owner,Maruti,Wagon R LX Minor
2007,100000,110000,Petrol,Individual,Manual,First Owner,Maruti,Wagon R LX BSIII
2004,121000,110000,Petrol,Individual,Manual,Second Owner,Maruti,Zen VXi - BS III
2017,785000,24000,Diesel,Individual,Manual,First Owner,Maruti,Ertiga SHVS VDI
2018,850000,30000,Diesel,Individual,Manual,First Owner,Maruti,Ciaz S 1.3
2016,375000,30000,Petrol,Individual,Manual,Second Owner,Maruti,Wagon R VXI BS IV
2017,619000,40000,Petrol,Individual,Manual,First Owner,Maruti,Baleno Alpha 1.2
2003,60000,100000,Petrol,Individual,Manual,Second Owner,Maruti,Wagon R LX
2010,130000,50000,Petrol,Individual,Manual,Second Owner,Maruti,Zen Estilo VXI BSIV
2010,225000,100000,Petrol,Individual,Manual,Second Owner,Maruti,Wagon R LXI Minor
2011,150000,160000,Petrol,Individual,Manual,Second Owner,Maruti,SX4 ZXI MT BSIV
2017,550000,20000,Petrol,Individual,Manual,First Owner,Maruti,Baleno Zeta 1.2
2008,58000,70000,Petrol,Individual,Manual,Second Owner,Maruti,800 AC BSIII
2009,120000,83000,Petrol,Individual,Manual,Second Owner,Maruti,Swift LXi BSIV
2018,587000,80000,CNG,Individual,Manual,First Owner,Maruti,Ertiga VXI CNG
2007,130000,60000,Petrol,Individual,Manual,Third Owner,Maruti,Wagon R LXI Minor
2014,300000,50000,Petrol,Individual,Manual,First Owner,Maruti,Wagon R LXI BS IV
2018,800000,50000,Petrol,Individual,Manual,First Owner,Maruti,Ertiga VXI Petrol
2011,160000,60000,CNG,Individual,Manual,Second Owner,Maruti,Wagon R LXI CNG
2013,340000,100000,Diesel,Individual,Manual,Second Owner,Maruti,SX4 VDI
2017,350000,40000,Petrol,Individual,Manual,Second Owner,Maruti,Eeco 5 Seater AC BSIV
2013,330000,63000,Diesel,Individual,Manual,First Owner,Maruti,Ritz VDi
2016,325000,80000,CNG,Individual,Manual,Second Owner,Maruti,Wagon R LXI CNG
2013,250000,55000,Diesel,Individual,Manual,First Owner,Maruti,Swift Dzire VDI
2013,250000,55000,Diesel,Individual,Manual,First Owner,Maruti,Swift Star VDI
2018,500000,10000,Petrol,Individual,Automatic,First Owner,Maruti,Celerio ZXI AMT BSIV
2008,150000,50000,Petrol,Individual,Manual,First Owner,Maruti,Wagon R LXI Minor
2002,80000,40000,Petrol,Individual,Manual,Fourth & Above Owner,Maruti,800 AC
2008,80000,120000,Petrol,Individual,Manual,First Owner,Maruti,Zen Estilo VXI BSIII
2013,240000,60000,Diesel,Individual,Manual,Second Owner,Maruti,Ritz VDi
2013,240000,60000,Diesel,Individual,Manual,Second Owner,Maruti,Ritz VDi
2009,140000,120000,Petrol,Individual,Manual,First Owner,Maruti,Zen Estilo LXI BS IV
2017,350000,25000,Petrol,Dealer,Manual,First Owner,Maruti,Alto K10 VXI
2008,140000,54000,Petrol,Dealer,Manual,First Owner,Maruti,Alto LX
1998,80000,120000,Petrol,Individual,Manual,Second Owner,Maruti,Zen LXI
2018,700000,25000,Petrol,Individual,Automatic,First Owner,Maruti,Ignis 1.2 AMT Alpha BSIV
2015,465000,60000,Diesel,Individual,Manual,Third Owner,Maruti,Swift VDI BSIV
2017,600000,66000,Diesel,Individual,Manual,Third Owner,Maruti,Swift Dzire VDI
2018,300000,35000,Petrol,Individual,Manual,First Owner,Maruti,Swift 1.2 DLX
1997,79000,70000,Petrol,Individual,Automatic,First Owner,Maruti,Esteem AX
2017,459999,50000,Diesel,Individual,Manual,First Owner,Maruti,Swift VDI Optional
2009,78000,120000,Petrol,Individual,Manual,Second Owner,Maruti,Alto LXi
2008,110000,100000,Petrol,Individual,Manual,Second Owner,Maruti,Wagon R LXI Minor
2007,220000,80000,Petrol,Individual,Manual,Second Owner,Maruti,Swift ZXI ABS
2011,225000,65000,Petrol,Dealer,Manual,First Owner,Maruti,Wagon R LXI BS IV
2016,400000,90000,Diesel,Individual,Manual,Second Owner,Maruti,Ritz LDi
2018,720000,15000,Diesel,Individual,Manual,First Owner,Maruti,Swift Dzire VDI
2009,110000,30000,Petrol,Individual,Manual,Second Owner,Maruti,800 AC Uniq
2017,800000,90000,Diesel,Individual,Manual,First Owner,Maruti,Baleno Alpha 1.3
2012,200000,90000,Petrol,Individual,Manual,Second Owner,Maruti,Alto K10 2010-2014 VXI
2009,270000,120000,Diesel,Individual,Manual,Second Owner,Maruti,Swift VDI BSIV
2016,750000,50000,Diesel,Individual,Manual,First Owner,Maruti,Ciaz ZDi Plus SHVS
2014,250000,60516,Petrol,Individual,Manual,First Owner,Maruti,Omni E MPI STD BS IV
2016,685000,64000,Diesel,Dealer,Manual,First Owner,Maruti,Swift ZDI
2014,540000,65000,Diesel,Dealer,Manual,First Owner,Maruti,Swift VDI BSIV
1998,42000,70000,Petrol,Individual,Manual,Third Owner,Maruti,Zen LX
1998,42000,70000,Petrol,Individual,Manual,Third Owner,Maruti,Zen LX
2011,229999,70000,Petrol,Individual,Manual,First Owner,Maruti,Zen Estilo LXI BS IV
2015,320000,40000,Petrol,Individual,Manual,First Owner,Maruti,Wagon R VXI BS IV
2006,100000,54000,Petrol,Individual,Manual,First Owner,Maruti,800 AC
2007,60000,52000,Petrol,Individual,Manual,First Owner,Maruti,800 AC BSIII
2017,300000,31489,Petrol,Individual,Manual,First Owner,Maruti,Alto K10 VXI
2007,120000,81366,Petrol,Individual,Manual,First Owner,Maruti,Zen Estilo 1.1 LXI BSIII
2006,95000,110000,Petrol,Individual,Manual,First Owner,Maruti,Esteem Vxi - BSIII
2005,300000,70000,Petrol,Individual,Manual,Second Owner,Maruti,Gypsy King Hard Top Ambulance BSIV
2008,80000,50000,Petrol,Individual,Manual,Second Owner,Maruti,800 AC
2007,100000,90000,Petrol,Individual,Manual,Second Owner,Maruti,Esteem Vxi
2018,700000,26000,Petrol,Individual,Automatic,First Owner,Maruti,Baleno Zeta Automatic
2016,975000,65000,Diesel,Individual,Manual,First Owner,Maruti,Vitara Brezza ZDi Plus
2014,240000,50000,Petrol,Individual,Manual,First Owner,Maruti,Alto K10 2010-2014 VXI
1997,50000,80000,Petrol,Individual,Manual,Second Owner,Maruti,800 Std
2013,900000,60000,Petrol,Individual,Manual,Second Owner,Maruti,Alto 800 LXI
2013,200000,60000,Petrol,Individual,Manual,First Owner,Maruti,800 Std
2014,185000,40000,Diesel,Individual,Manual,Third Owner,Maruti,Swift Dzire VDI
2017,320000,50000,Petrol,Individual,Manual,Second Owner,Maruti,Alto K10 VXI
2016,400000,25000,Petrol,Individual,Manual,First Owner,Maruti,Wagon R VXI BS IV
2018,500000,12000,Petrol,Individual,Manual,First Owner,Maruti,Ignis 1.2 Zeta BSIV
2015,130000,70000,Petrol,Individual,Manual,First Owner,Maruti,Omni MPI STD BSIV
2018,231999,20000,Petrol,Individual,Manual,First Owner,Maruti,Alto K10 VXI
2014,700000,15000,Petrol,Individual,Manual,First Owner,Maruti,Ciaz VXi
2010,195000,80000,CNG,Individual,Manual,Second Owner,Maruti,Wagon R LXI CNG
2016,650000,60000,Diesel,Individual,Manual,First Owner,Maruti,Ertiga SHVS VDI
2014,180000,61000,Petrol,Individual,Manual,First Owner,Maruti,Alto 800 LXI
2018,980000,50000,Diesel,Individual,Manual,First Owner,Maruti,Ertiga SHVS ZDI Plus
2017,320000,50000,Petrol,Individual,Manual,First Owner,Maruti,Alto K10 LXI
2009,145000,50000,Petrol,Individual,Manual,Second Owner,Maruti,Wagon R VXI Minor
2007,95000,85000,Petrol,Individual,Manual,Second Owner,Maruti,Alto LXi
2006,55000,70000,Petrol,Individual,Manual,Second Owner,Maruti,800 AC
2015,470000,89000,Diesel,Individual,Manual,First Owner,Maruti,Swift Dzire VDI
2013,365000,120000,Diesel,Individual,Manual,First Owner,Maruti,Swift ZDi
2017,430000,17000,Petrol,Individual,Manual,First Owner,Maruti,Wagon R VXI BS IV
2013,400000,125000,Diesel,Individual,Manual,Second Owner,Maruti,Swift VDI
2015,615000,110000,Petrol,Individual,Manual,Second Owner,Maruti,Swift Dzire ZXI
2012,150000,70000,Petrol,Individual,Automatic,First Owner,Maruti,A-Star AT VXI
2013,500000,50000,Petrol,Individual,Manual,First Owner,Maruti,Swift Dzire ZXI
2006,60000,100000,Petrol,Individual,Manual,Second Owner,Maruti,Alto LXi
2013,250999,80000,Diesel,Individual,Manual,First Owner,Maruti,Ertiga VDI
2015,155000,60000,Petrol,Individual,Manual,First Owner,Maruti,Alto K10 VXI
2019,600000,5000,Petrol,Individual,Manual,First Owner,Maruti,Swift VXI
2019,470000,4000,CNG,Individual,Manual,First Owner,Maruti,Eeco CNG 5 Seater AC BSIV
2007,70000,162000,LPG,Individual,Manual,First Owner,Maruti,Wagon R LXI DUO BSIII
2010,120000,90000,Petrol,Individual,Manual,First Owner,Maruti,Alto LX
2015,302000,60000,Diesel,Individual,Manual,First Owner,Maruti,Swift Dzire ZDI
2014,150000,60000,Petrol,Individual,Manual,Second Owner,Maruti,Swift Dzire LXI Option
2008,120000,175000,Diesel,Individual,Manual,Second Owner,Maruti,Swift Vdi BSIII
2007,100000,70000,Petrol,Individual,Manual,First Owner,Maruti,Alto LXi
2018,550000,63000,Petrol,Individual,Manual,First Owner,Maruti,Baleno RS 1.0 Petrol
2019,869999,15000,Petrol,Dealer,Automatic,First Owner,Maruti,Ciaz 1.4 AT Zeta
2015,511000,58000,Diesel,Dealer,Manual,First Owner,Maruti,Baleno Delta Diesel
2016,790000,22000,Diesel,Dealer,Manual,First Owner,Maruti,S-Cross Alpha DDiS 200 SH
2010,110000,80000,CNG,Individual,Manual,Fourth & Above Owner,Maruti,Zen Estilo LXI Green (CNG)
1999,70000,70000,Petrol,Individual,Manual,Fourth & Above Owner,Maruti,Zen LX
1999,50000,100000,Petrol,Individual,Manual,Second Owner,Maruti,800 AC
2018,625000,13800,Petrol,Individual,Automatic,First Owner,Maruti,Swift Dzire AMT VXI
2019,650000,35000,Diesel,Individual,Manual,First Owner,Maruti,Swift Dzire VDI
2018,600000,30000,Petrol,Individual,Manual,First Owner,Maruti,Swift ZXI Plus
2007,160000,90000,Petrol,Individual,Manual,Second Owner,Maruti,Zen Estilo 1.1 LXI BSIII
2000,61000,90000,Petrol,Individual,Manual,Second Owner,Maruti,Alto LX
2017,400000,50000,Petrol,Individual,Manual,First Owner,Maruti,Wagon R LXI BS IV
2004,70000,90000,Petrol,Individual,Manual,Fourth & Above Owner,Maruti,Wagon R LXI
2019,550000,51000,Petrol,Individual,Manual,First Owner,Maruti,Swift VXI
2008,85000,120000,Petrol,Individual,Manual,Second Owner,Maruti,Alto LX BSIII
2011,150000,40000,Petrol,Individual,Manual,Second Owner,Maruti,Alto LXi
2001,409999,49359,Petrol,Individual,Manual,Third Owner,Maruti,Gypsy King HT BSIV
2005,65000,70000,Petrol,Individual,Manual,Second Owner,Maruti,800 AC Uniq
2008,200000,90000,Petrol,Individual,Manual,Second Owner,Maruti,Wagon R LXI Minor
2010,240000,50000,Petrol,Individual,Manual,Second Owner,Maruti,Wagon R VXI BS IV
2018,285000,14000,Petrol,Individual,Manual,First Owner,Maruti,Alto 800 LXI
2011,175000,60000,Petrol,Individual,Manual,Third Owner,Maruti,Alto LXi
2015,365000,23600,Petrol,Dealer,Manual,First Owner,Maruti,Wagon R VXI BS IV
2003,50000,78098,Petrol,Individual,Manual,First Owner,Maruti,800 Std
2010,370000,97000,Petrol,Individual,Manual,Second Owner,Maruti,Swift Dzire VXi
2014,550000,38406,Diesel,Dealer,Manual,First Owner,Maruti,Swift ZDi
2015,390000,32260,Petrol,Dealer,Manual,First Owner,Maruti,Wagon R VXI BS IV
2012,370000,59858,Petrol,Dealer,Manual,First Owner,Maruti,Swift VXI
2010,190000,73350,Petrol,Dealer,Manual,First Owner,Maruti,Alto LXi BSIII
2015,550000,61187,Diesel,Dealer,Manual,First Owner,Maruti,Swift Dzire VDI
2015,800000,30000,Petrol,Individual,Manual,First Owner,Maruti,Ciaz ZXi
2009,265000,120000,Diesel,Individual,Manual,Second Owner,Maruti,Swift Vdi BSIII
2010,250000,110000,Diesel,Individual,Manual,Third Owner,Maruti,Swift Dzire LDi
2000,85000,80000,Petrol,Individual,Manual,Second Owner,Maruti,Zen LX
2010,190000,52000,Petrol,Individual,Manual,Second Owner,Maruti,Alto LXi BSIII
2013,475000,60000,Petrol,Individual,Manual,Second Owner,Maruti,Swift VXI
2018,300000,17000,Petrol,Individual,Manual,First Owner,Maruti,Alto 800 LXI
2001,93000,97000,Petrol,Individual,Manual,Fourth & Above Owner,Maruti,Zen LX
2017,365000,78000,CNG,Individual,Manual,First Owner,Maruti,Celerio Green VXI
2004,70000,90000,Petrol,Individual,Manual,Fourth & Above Owner,Maruti,Wagon R LXI
2019,550000,51000,Petrol,Individual,Manual,First Owner,Maruti,Swift VXI
2008,85000,120000,Petrol,Individual,Manual,Second Owner,Maruti,Alto LX BSIII
2011,150000,40000,Petrol,Individual,Manual,Second Owner,Maruti,Alto LXi
2001,409999,49359,Petrol,Individual,Manual,Third Owner,Maruti,Gypsy King HT BSIV
2005,65000,70000,Petrol,Individual,Manual,Second Owner,Maruti,800 AC Uniq
2008,200000,90000,Petrol,Individual,Manual,Second Owner,Maruti,Wagon R LXI Minor
2010,240000,50000,Petrol,Individual,Manual,Second Owner,Maruti,Wagon R VXI BS IV
2012,229999,40000,Petrol,Individual,Manual,Second Owner,Maruti,Wagon R VXI BSIII
2012,250000,110000,Diesel,Individual,Manual,Fourth & Above Owner,Maruti,Ritz VDi
2006,70000,105700,Petrol,Individual,Manual,First Owner,Maruti,Zen LX - BS III
2017,430999,14000,Petrol,Dealer,Manual,First Owner,Maruti,Celerio VXI Optional
2019,335000,28000,Petrol,Dealer,Manual,First Owner,Maruti,Alto 800 LXI Optional
2017,350000,51000,Petrol,Dealer,Manual,First Owner,Maruti,Eeco 7 Seater Standard BSIV
2018,315000,56000,Petrol,Dealer,Manual,First Owner,Maruti,Alto 800 LXI Opt BSIV
2005,80000,24000,Petrol,Individual,Manual,First Owner,Maruti,Esteem Lxi - BSIII
2014,285000,64000,Petrol,Dealer,Manual,Second Owner,Maruti,Alto K10 VXI Optional
2011,225000,37091,Petrol,Individual,Manual,First Owner,Maruti,Alto LXi
2018,320000,38900,Petrol,Individual,Manual,Third Owner,Maruti,Alto K10 VXI
2008,120000,110000,Petrol,Individual,Manual,Third Owner,Maruti,Wagon R LXI Minor
2017,440000,14100,CNG,Dealer,Manual,First Owner,Maruti,Eeco 5 STR With AC Plus HTR CNG
2016,434999,21000,Petrol,Dealer,Manual,First Owner,Maruti,Celerio ZXI
2017,940000,35000,Diesel,Dealer,Manual,First Owner,Maruti,Ertiga SHVS ZDI Plus
2016,825000,58000,Diesel,Dealer,Manual,First Owner,Maruti,Ertiga SHVS ZDI
2012,229999,25000,Petrol,Individual,Manual,First Owner,Maruti,Wagon R VXI Minor
2013,640000,89000,Diesel,Dealer,Manual,First Owner,Maruti,Ertiga ZDI
2018,440000,14000,Petrol,Dealer,Manual,First Owner,Maruti,Wagon R VXI BS IV
2014,595000,56600,CNG,Dealer,Manual,First Owner,Maruti,Ertiga VXI CNG
2017,690000,50000,Diesel,Individual,Manual,First Owner,Maruti,Vitara Brezza VDi Option
2019,300000,5000,Petrol,Individual,Manual,First Owner,Maruti,Alto 800 VXI
2009,220000,67580,Petrol,Individual,Manual,Second Owner,Maruti,Swift VXI BSIII
2004,45000,60000,Petrol,Individual,Manual,First Owner,Maruti,Esteem Lxi
2009,120000,250000,Petrol,Individual,Manual,Second Owner,Maruti,800 AC
2017,650000,49834,Petrol,Trustmark Dealer,Manual,First Owner,Maruti,Baleno Zeta 1.2
2015,480000,68308,Diesel,Trustmark Dealer,Manual,First Owner,Maruti,Swift DDiS VDI
2008,69000,100000,Petrol,Individual,Manual,First Owner,Maruti,Alto LXi
2017,260000,30000,Petrol,Dealer,Manual,First Owner,Maruti,Eeco 5 Seater AC BSIV
2012,220000,90000,Petrol,Individual,Manual,Second Owner,Maruti,SX4 Celebration Petrol
2018,285000,30000,Petrol,Dealer,Manual,First Owner,Maruti,Alto 800 LXI
2016,625000,30000,Petrol,Dealer,Manual,First Owner,Maruti,Ciaz ZXi
2009,199000,52536,Petrol,Individual,Manual,First Owner,Maruti,Swift 1.3 VXi
2009,150000,80000,Petrol,Individual,Manual,First Owner,Maruti,Ritz VXI
2003,70000,60000,Petrol,Individual,Manual,Fourth & Above Owner,Maruti,Zen LXI
2015,350000,90000,Diesel,Individual,Manual,First Owner,Maruti,Swift VDI Optional
2018,950000,30000,Diesel,Individual,Manual,First Owner,Maruti,S-Cross Alpha DDiS 200 SH
2018,409999,45000,CNG,Individual,Manual,First Owner,Maruti,Eeco 5 STR With AC Plus HTR CNG
2008,350000,10000,Petrol,Individual,Manual,First Owner,Maruti,SX4 Zxi BSIII
2009,180000,30000,Petrol,Individual,Manual,First Owner,Maruti,Wagon R LXI Minor
2009,210000,109000,Diesel,Individual,Manual,Second Owner,Maruti,Swift Vdi BSIII
2017,700000,90000,Diesel,Individual,Manual,First Owner,Maruti,SX4 S Cross DDiS 320 Zeta
2016,580000,15000,Petrol,Individual,Manual,First Owner,Maruti,Baleno Zeta 1.2
2015,700000,77000,Diesel,Individual,Manual,First Owner,Maruti,Ciaz ZDi SHVS
2017,500000,40000,Diesel,Individual,Manual,First Owner,Maruti,Ertiga SHVS LDI
2019,556000,24000,Petrol,Individual,Manual,First Owner,Maruti,Baleno Alpha 1.2
2013,365000,65000,Diesel,Dealer,Manual,First Owner,Maruti,Swift VDI
2007,225000,50000,Diesel,Dealer,Manual,First Owner,Maruti,Swift VDI
2011,135000,50000,Petrol,Individual,Manual,First Owner,Maruti,Alto LX
2007,140000,49000,Petrol,Dealer,Manual,First Owner,Maruti,Wagon R LXI Minor
2016,665000,560000,Diesel,Dealer,Manual,First Owner,Maruti,SX4 S Cross DDiS 320 Delta
2015,565000,65000,Diesel,Dealer,Manual,First Owner,Maruti,Ciaz VDi Option SHVS
2013,425000,61083,Diesel,Dealer,Manual,First Owner,Maruti,Swift Dzire VDI
2007,160000,80000,Petrol,Individual,Manual,Third Owner,Maruti,SX4 Zxi BSIII
2017,749000,51500,Diesel,Individual,Manual,Second Owner,Maruti,Ciaz ZDi Plus SHVS
2010,300000,120000,Diesel,Individual,Manual,Third Owner,Maruti,Swift Dzire VDi
2015,320000,40000,Petrol,Individual,Manual,First Owner,Maruti,Ritz VXi
2017,720000,35000,Diesel,Individual,Manual,First Owner,Maruti,Swift Dzire VDI Optional
2015,390000,70000,Diesel,Individual,Manual,Second Owner,Maruti,Celerio VDi
2015,484999,90000,Diesel,Individual,Manual,Second Owner,Maruti,Swift Dzire ZDI
2017,625000,52000,Petrol,Dealer,Manual,First Owner,Maruti,Baleno Alpha 1.2
2017,880000,64000,Diesel,Dealer,Manual,First Owner,Maruti,Ertiga SHVS ZDI
2017,685000,72000,Diesel,Dealer,Manual,First Owner,Maruti,Vitara Brezza LDi Option
2014,480000,101000,Diesel,Dealer,Manual,First Owner,Maruti,Swift Dzire VDI
2016,630000,55000,Diesel,Dealer,Manual,First Owner,Maruti,Swift VDI
2015,500000,100000,Diesel,Dealer,Manual,First Owner,Maruti,Swift VDI
2011,350000,105000,Diesel,Dealer,Manual,First Owner,Maruti,SX4 ZDI
2015,495000,105000,Diesel,Dealer,Manual,First Owner,Maruti,Swift VDI BSIV
2017,890000,60000,Diesel,Individual,Manual,Second Owner,Maruti,Ertiga SHVS VDI
2017,625000,52000,Petrol,Dealer,Manual,First Owner,Maruti,Baleno Alpha 1.2
2017,880000,64000,Diesel,Dealer,Manual,First Owner,Maruti,Ertiga SHVS ZDI
2017,685000,72000,Diesel,Dealer,Manual,First Owner,Maruti,Vitara Brezza LDi Option
2014,480000,101000,Diesel,Dealer,Manual,First Owner,Maruti,Swift Dzire VDI
2016,630000,55000,Diesel,Dealer,Manual,First Owner,Maruti,Swift VDI
2015,500000,100000,Diesel,Dealer,Manual,First Owner,Maruti,Swift VDI
2011,350000,105000,Diesel,Dealer,Manual,First Owner,Maruti,SX4 ZDI
2015,495000,105000,Diesel,Dealer,Manual,First Owner,Maruti,Swift VDI BSIV
2017,890000,60000,Diesel,Individual,Manual,Second Owner,Maruti,Ertiga SHVS VDI
2011,200000,40000,Petrol,Individual,Manual,First Owner,Maruti,Alto LXi
